570|645|4.65 
542|646|3.78 
360|646|3.68 
470|646|3.19 
213|646|  
456|646|  
54|646|3.83 
576|646|  
22|647|  
217|647|1.49 
121|647|5 
98|647|2.17 
115|647|  
75|647|  
462|647|  
203|647|  
134|647|5 
310|650|1.38 
325|650|  
594|650|  
357|650|  
535|650|  
206|650|  
299|650|  
171|650|5 
562|651|  
354|651|  
220|651|  
5|651|  
398|651|  
578|651|  
507|651|  
537|651|  
544|651|  
570|653|  
394|653|  
327|653|  
494|653|  
254|653|  
79|653|  
10|654|  
307|654|  
461|654|  
5|654|  
284|654|  
459|654|  
106|655|  
426|655|  
508|655|  
336|655|  
308|655|  
420|655|  
156|655|  
379|657|  
601|657|  
462|657|  
102|657|  
425|657|  
498|657|  
198|657|  
72|657|  
248|657|  
325|659|  
504|659|  
379|659|  
65|659|  
574|659|  
345|659|  
576|659|  
528|659|  
513|659|  
495|660|  
537|660|  
489|660|  
250|660|  
52|660|  
411|660|  
142|660|  
264|663|3.41 
334|663|  
204|663|  
612|663|2.47 
366|663|5 
476|665|  
119|666|  
377|667|  
345|667|  
351|667|  
193|667|3.35 
488|667|4.12 
417|667|  
415|667|  
303|668|  
438|668|5 
350|668|3.88 
178|668|5 
457|668|  
280|668|  
54|668|  
568|668|1.9 
104|668|2.4 
556|668|2.42 
193|669|  
429|669|  
283|669|  
305|669|4.44 
336|671|5 
18|671|5 
328|671|5 
227|671|  
290|671|  
109|671|  
160|671|  
313|672|  
396|673|  
505|674|  
388|676|  
427|676|  
439|676|  
563|676|  
559|676|  
23|676|  
257|676|  
255|676|  
154|676|  
571|677|  
360|678|  
53|678|  
328|678|  
234|678|  
90|678|  
403|678|  
308|679|  
273|679|  
191|679|  
59|679|  
606|679|  
506|679|  
507|679|  
57|679|  
455|680|  
3|681|  
340|681|  
409|681|  
185|681|  
550|681|  
323|681|  
457|681|  
380|681|  
136|681|  
587|681|  
553|682|4.56 
299|682|1.13 
529|682|  
170|682|  
60|682|4.72 
130|682|3.68 
58|682|  
503|682|3.98 
122|682|4.26 
52|687|  
32|687|3.25 
461|687|  
230|687|3.55 
582|687|4.04 
31|687|  
171|687|  
343|688|  
131|688|  
185|688|  
132|689|  
592|689|  
349|689|4.72 
238|689|  
326|689|4.41 
177|689|  
440|689|1.74 
548|689|4.97 
91|689|2.51 
70|691|3.37 
555|692|  
78|692|3.48 
601|692|  
50|692|5 
235|692|1.04 
209|693|3.13 
247|693|  
448|693|5 
115|693|3.87 
56|693|1.82 
459|693|5 
579|693|  
607|693|2.32 
3|693|5 
472|695|  
475|696|4.83 
410|696|2.3 
218|696|  
37|696|5 
280|696|5 
267|696|  
123|698|  
25|698|  
261|698|  
387|698|  
554|698|  
389|698|  
286|699|  
592|700|  
11|700|  
401|700|  
304|700|  
191|700|  
277|700|  
560|702|  
529|705|  
23|705|  
346|705|  
165|705|  
578|705|  
342|706|  
338|706|  
152|706|  
203|708|  
574|708|  
257|708|  
610|708|  
312|708|  
251|708|  
323|708|  
101|710|  
165|710|  
551|710|  
470|710|  
486|710|  
286|711|  
554|711|  
201|711|  
581|711|  
380|711|  
510|711|  
293|711|  
348|711|  
569|711|  
263|711|  
304|712|  
608|712|3.85 
180|712|3.83 
601|712|1.83 
612|714|1.01 
179|714|4.49 
197|714|1.71 
296|714|2.91 
102|715|5 
135|716|  
109|716|  
251|716|  
134|716|2.42 
418|716|5 
346|716|1.99 
231|716|2.97 
5|716|4.88 
114|717|5 
577|717|  
138|717|1.66 
111|717|4.25 
19|717|2.63 
599|717|  
409|717|5 
109|717|4.08 
313|718|  
243|720|1.61 
211|720|3.94 
223|720|  
400|720|  
34|720|  
277|720|  
115|720|2.73 
365|722|  
196|723|5 
464|723|5 
605|723|4.7 
332|723|4.75 
367|723|5 
341|723|2.01 
277|723|  
428|723|  
498|725|1.59 
183|727|  
507|727|  
13|727|  
256|728|  
145|728|  
93|728|  
182|728|  
381|728|  
458|728|  
379|729|  
301|729|  
606|729|  
518|729|  
429|729|  
351|729|  
12|729|  
70|729|  
188|730|  
202|730|  
348|730|  
395|730|  
209|730|  
508|730|  
519|731|  
305|731|  
176|731|  
323|731|  
532|732|  
13|734|  
107|734|  
223|734|  
12|734|  
200|734|  
8|737|  
30|737|  
163|737|  
168|737|  
333|737|  
595|739|  
478|741|  
255|742|1.58 
389|742|  
21|744|  
341|746|5 
379|748|5 
442|749|1.69 
576|750|2.77 
512|750|  
78|750|  
118|751|  
200|751|  
264|751|4.78 
388|752|  
196|752|  
508|752|  
271|752|  
59|752|  
381|752|  
578|752|  
576|752|  
171|752|  
571|753|  
85|753|  
9|753|  
373|753|  
320|753|  
47|753|  
589|753|  
18|753|  
262|753|  
351|754|  
39|754|  
28|754|  
100|754|  
56|754|  
327|756|  
507|757|  
315|757|  
238|757|  
382|757|  
117|757|  
580|757|  
77|757|  
349|757|  
105|758|  
74|758|  
322|758|  
174|758|  
442|758|  
377|758|  
537|758|  
479|759|  
97|759|  
162|759|  
370|760|  
144|760|  
112|761|  
348|761|  
309|761|  
166|761|  
175|761|  
71|761|  
347|761|  
385|762|  
532|762|  
270|762|  
224|762|  
170|762|  
371|763|  
15|764|5 
518|766|5 
286|766|3.58 
311|766|2.04 
264|766|3.64 
12|766|  
223|766|1.07 
238|766|5 
506|767|1.9 
67|767|1.5 
351|767|5 
590|767|5 
182|767|  
428|767|4.19 
425|767|  
521|768|  
542|770|3.14 
243|770|4.47 
433|770|  
226|770|1.84 
593|770|  
460|770|3.85 
303|770|2.52 
198|770|5 
356|770|  
263|771|2.13 
151|771|  
557|771|  
100|771|  
483|771|5 
312|773|  
522|773|3.38 
483|773|  
25|773|4.97 
58|774|1.04 
63|776|  
521|777|5 
438|779|  
92|779|  
267|779|  
94|779|  
329|779|  
50|779|  
67|780|  
197|780|  
494|780|  
387|780|  
444|781|  
314|783|  
282|783|  
324|783|  
601|783|  
576|784|  
294|785|  
411|785|  
471|785|  
507|785|  
279|786|  
193|786|  
448|786|  
301|786|  
164|786|  
204|787|  
342|789|  
27|791|  
441|791|  
280|791|  
476|794|5 
249|794|2.53 
436|794|1.62 
509|794|  
70|794|  
601|794|1.56 
130|794|  
320|796|  
590|796|  
164|796|  
9|797|  
350|799|  
168|801|  
166|801|  
527|801|  
320|801|1.35 
209|801|4.5 
141|802|  
105|804|  
319|804|  
550|804|  
455|804|  
217|804|  
350|804|  
269|804|  
343|804|  
430|807|  
435|807|  
171|807|  
235|807|  
424|807|  
18|807|  
585|807|  
360|808|  
201|808|  
390|808|  
103|808|  
133|808|  
392|808|  
556|808|  
220|808|  
416|809|  
12|809|  
598|809|  
465|809|  
15|810|  
196|810|  
509|810|  
288|810|  
372|810|  
406|811|  
214|811|  
419|811|  
549|811|  
356|812|  
449|812|  
215|812|  
435|812|  
109|812|  
570|812|  
416|813|  
451|814|  
293|814|4.45 
471|814|  
317|814|  
343|814|  
135|814|  
430|814|5 
219|814|4.86 
454|814|3.96 
116|816|4.47 
434|816|2.57 
268|816|2.12 
455|816|  
606|817|2.57 
421|817|3.96 
3|817|5 
29|817|  
304|818|  
432|818|4.18 
537|818|  
489|818|  
373|818|1.96 
574|818|  
515|818|4.66 
551|818|  
244|818|  
237|818|5 
85|819|  
47|821|  
366|822|4.18 
543|823|4.08 
574|823|  
432|823|4.05 
64|823|5 
50|824|4.65 
578|824|5 
393|824|4.69 
307|824|  
145|824|  
44|824|  
454|824|4.8 
551|824|4.74 
149|825|  
521|825|2.82 
610|826|  
19|826|  
292|826|  
357|826|  
171|826|  
206|826|  
283|826|  
337|827|  
607|827|  
206|827|  
149|828|  
287|828|  
17|828|  
56|828|  
423|828|  
256|828|  
125|828|  
223|829|  
204|829|  
307|829|  
192|829|  
338|829|  
589|830|  
609|832|  
344|832|  
516|832|  
107|832|  
539|833|  
368|836|  
271|838|3.28 
267|838|  
529|838|  
335|838|1.12 
218|838|  
53|838|  
331|838|  
209|838|1.06 
548|838|  
122|839|  
219|840|4.68 
27|840|  
599|840|  
548|840|  
465|840|4.35 
100|840|3.75 
382|840|  
346|840|4.32 
441|841|3.2 
297|842|  
420|842|  
402|842|  
511|842|  
377|842|  
95|843|5 
106|843|2.87 
517|843|  
504|843|5 
454|843|  
158|845|2.46 
75|845|5 
524|845|4.39 
20|845|  
591|845|4.64 
315|847|  
107|848|5 
490|848|  
582|848|2.62 
344|848|5 
231|848|  
295|848|1.29 
148|848|3.15 
388|848|  
411|848|3.01 
211|849|5 
434|849|3.34 
241|849|  
117|850|2.91 
99|851|  
105|851|5 
118|851|  
506|851|3.26 
218|851|  
399|851|  
161|851|  
216|851|2.6 
250|852|  
395|853|  
169|853|  
29|853|  
365|853|  
342|853|  
356|854|  
479|854|  
364|854|  
331|854|  
101|854|  
194|854|  
411|854|  
612|854|  
400|854|  
583|855|  
312|856|  
599|856|  
140|856|  
162|856|  
18|856|  
552|856|  
57|856|  
594|856|  
563|856|  
540|858|  
596|859|  
319|859|  
415|859|  
316|859|  
527|859|  
315|859|  
313|859|  
497|859|  
504|859|  
524|859|  
31|860|  
418|861|  
436|861|  
346|861|  
283|861|  
11|861|  
6|861|  
148|861|  
351|861|  
586|861|  
495|862|  
235|863|  
99|863|  
428|863|  
539|863|  
85|866|  
411|866|  
12|866|4.93 
209|866|2.61 
177|866|  
357|866|3.6 
374|867|2.9 
424|868|  
98|868|  
97|868|2.06 
76|868|  
28|868|  
505|868|1.68 
272|868|  
219|868|  
325|869|  
468|869|2.12 
336|869|  
95|869|  
574|870|  
259|870|2.38 
411|871|  
577|872|  
497|873|5 
256|874|4.23 
222|874|  
77|874|  
354|874|  
174|874|  
398|874|4.27 
364|874|5 
146|875|2.3 
417|875|5 
153|875|1.41 
341|875|  
36|875|4.92 
567|876|1.32 
396|876|  
303|877|3.46 
473|877|  
58|877|  
6|877|  
502|878|5 
426|878|  
243|878|  
302|878|  
523|878|  
157|878|  
18|878|5 
587|878|  
70|878|5 
353|879|  
599|879|  
281|879|  
574|879|  
586|879|  
24|879|  
398|879|  
585|879|  
218|880|  
368|882|  
34|882|  
42|882|  
188|882|  
576|882|  
230|882|  
85|883|  
248|884|  
311|885|  
91|885|  
410|885|  
136|885|  
71|886|  
473|886|  
222|886|  
442|886|  
164|887|  
39|887|  
321|887|  
512|887|  
225|887|  
105|887|  
448|887|  
594|887|  
149|887|  
319|889|  
423|889|  
194|889|  
7|889|  
500|889|  
530|889|  
85|890|3.02 
204|890|  
508|890|  
469|890|3.85 
538|890|2.2 
398|890|  
482|890|1.59 
491|890|  
545|890|  
289|890|5 
546|891|1.05 
79|891|  
90|891|  
67|891|  
83|891|  
306|891|3.94 
460|891|2.88 
311|891|  
398|891|1.94 
374|892|  
369|896|1.79 
564|896|4.37 
589|896|3.81 
143|896|  
156|896|  
435|896|5 
388|896|4.95 
429|897|  
521|898|1.63 
550|898|  
257|898|4.76 
261|898|2.31 
188|898|1.85 
154|898|5 
228|898|1.41 
586|898|2.22 
155|899|3.9 
305|900|  
469|903|  
486|903|4.28 
330|903|1.69 
296|904|  
459|904|4.35 
597|904|5 
149|904|1.85 
165|905|5 
74|905|4.86 
437|905|3.76 
445|906|  
131|906|  
541|906|  
193|906|  
62|906|  
120|906|  
505|906|  
91|906|  
279|906|  
368|907|  
522|910|  
585|910|  
369|910|  
67|910|  
343|911|  
333|911|  
50|911|  
456|911|  
451|911|  
499|911|  
82|911|  
428|912|  
49|914|  
396|914|  
143|914|  
330|914|  
521|915|  
464|915|  
489|915|  
308|915|  
222|915|  
542|915|  
60|915|  
270|915|  
34|915|  
106|916|  
104|916|  
265|916|  
518|917|  
432|920|4.22 
195|920|  
52|920|2.88 
612|920|5 
384|920|  
120|920|  
480|920|  
48|920|3.05 
581|921|  
140|923|  
150|923|  
133|923|1.51 
552|923|  
510|923|  
125|923|2.19 
132|923|  
460|923|2.74 
593|923|1.85 
591|925|4.63 
24|925|  
509|925|  
366|926|  
532|928|  
404|928|3.8 
595|928|  
390|928|  
545|928|  
121|928|  
588|928|  
490|928|  
146|928|  
70|928|2.72 
537|929|  
111|929|3.55 
130|929|1.86 
27|929|  
145|930|  
312|930|5 
196|930|  
568|930|  
434|930|4.2 
535|930|  
23|933|1.11 
582|934|5 
213|934|  
434|934|  
182|934|  
535|934|  
579|934|5 
515|936|  
361|937|  
508|938|  
410|939|  
309|939|  
140|939|  
553|939|  
562|939|  
206|939|  
353|940|  
184|940|  
234|940|  
501|940|  
531|940|  
451|940|  
88|940|  
29|940|  
260|940|  
147|940|  
609|941|  
85|941|  
205|941|  
242|941|  
518|941|  
112|941|  
201|942|  
502|943|  
593|943|  
89|943|  
520|943|  
276|943|  
223|943|  
200|943|  
341|944|  
90|944|  
576|946|  
80|946|  
231|946|  
446|946|  
118|946|  
188|947|  
405|947|  
218|947|  
245|947|  
354|948|  
300|948|  
475|948|  
465|948|  
536|948|  
145|948|  
38|949|  
438|949|  
565|950|2.7 
604|951|1.0 
226|952|2.85 
469|952|  
379|952|  
132|952|3.49 
423|952|4.43 
332|952|2.02 
194|952|  
260|952|1.52 
121|952|4.43 
320|953|  
329|958|  
438|959|4.66 
329|961|5 
273|961|2.05 
262|961|4.52 
447|961|4.44 
456|961|  
75|962|5 
485|962|3.52 
341|962|5 
433|962|4.03 
215|962|5 
511|962|3.51 
39|962|  
164|964|  
99|964|  
308|964|  
285|964|  
328|964|  
54|964|  
238|964|  
343|964|  
570|965|  
345|965|  
585|965|  
230|965|  
433|965|  
559|965|  
93|965|  
516|965|  
585|966|  
365|966|  
222|966|  
149|966|  
274|966|  
433|966|  
334|966|  
249|968|  
209|969|  
500|969|  
244|969|  
218|969|  
277|969|  
474|969|  
135|969|  
263|969|  
385|969|  
434|970|  
438|970|  
43|970|  
208|970|  
330|970|  
481|970|  
340|971|  
227|971|  
119|971|  
338|971|  
137|972|  
193|972|  
97|972|  
397|972|  
479|974|  
12|975|  
140|975|  
437|975|  
25|975|  
358|975|  
600|976|  
403|976|  
65|976|  
125|976|  
413|976|  
371|976|  
427|976|  
450|976|  
306|977|  
164|977|4.75 
514|977|  
161|977|  
188|977|  
532|977|2.83 
421|978|2.76 
222|978|2.32 
253|978|5 
271|978|  
106|978|  
60|978|  
442|979|5 
219|979|5 
111|979|5 
88|979|  
183|980|  
286|980|  
539|981|  
63|981|5 
264|981|3.19 
251|984|1.95 
247|984|  
314|984|3.38 
589|987|  
37|987|  
184|987|  
95|988|  
605|988|5 
135|988|  
263|988|  
202|988|  
368|988|5 
50|988|  
12|988|  
587|988|1.92 
568|989|  
4|989|  
260|989|  
567|989|  
511|989|  
3|989|  
11|989|  
262|989|  
378|990|  
597|990|  
166|990|  
132|990|  
396|990|  
247|991|  
581|991|  
15|991|  
531|991|  
130|991|  
458|991|  
107|991|  
552|992|  
212|992|  
489|992|  
263|992|  
577|993|  
148|993|  
336|993|  
394|993|  
458|993|  
99|993|  
96|993|  
210|993|  
39|994|  
243|994|  
332|994|  
299|994|  
89|994|  
92|994|  
198|997|  
190|998|  
151|998|  
391|998|  
591|998|  
132|998|  
522|1000|  
120|1001|4.33 
608|1001|  
612|1001|2.04 
345|1001|  
486|1002|  
368|1002|  
529|1002|1.87 
83|1002|  
262|1002|2.43 
191|1003|4.24 
512|1003|  
43|1003|  
247|1003|  
435|1003|  
389|1003|  
21|1003|  
193|1003|  
447|1003|4.16 
227|1005|5 
604|1005|3.56 
400|1005|  
359|1005|5 
155|1005|3.78 
107|1005|4.4 
375|1005|  
123|1005|  
33|1005|  
200|1005|  
190|1006|3.06 
544|1006|  
115|1006|1.79 
595|1006|3.27 
462|1006|  
375|1006|3.28 
575|1007|3.23 
436|1007|  
559|1007|1.66 
391|1008|  
399|1010|  
235|1011|  
567|1012|  
321|1012|  
293|1012|  
75|1012|  
41|1012|  
356|1012|  
109|1013|  
414|1013|  
172|1013|  
175|1013|  
242|1013|  
377|1013|  
178|1013|  
207|1016|  
147|1016|  
290|1016|  
131|1016|  
328|1016|  
427|1016|  
168|1016|  
461|1017|  
61|1018|  
81|1020|  
391|1022|  
108|1022|  
29|1022|  
507|1022|  
143|1022|  
